1084	1.3472	1.34733	1.34732	0.000130445	0.000120328
1089	1.3473	1.34733	1.34732	0.000130445	0.000114464
1093	1.3472	1.34731	1.34732	0.000131499	0.00011442
1095	1.3473	1.34731	1.34732	0.000131499	0.000108622
1097	1.3472	1.3473	1.34732	0.000131499	0.000107917
1099	1.3473	1.3473	1.34732	0.000125047	0.00010238
1102	1.3472	1.34729	1.34732	0.000125047	0.000101309
1109	1.3473	1.34729	1.34733	0.000117854	9.61436e-005
1136	1.3472	1.34728	1.34733	0.000117854	9.48933e-005
1140	1.3471	1.34726	1.34732	0.000125047	0.000103977
1148	1.3472	1.34726	1.34732	0.000125047	0.000100336
1152	1.3473	1.34726	1.34732	0.000125047	9.5933e-005
1170	1.3474	1.34728	1.34732	0.000125047	9.90843e-005
1181	1.3475	1.3473	1.34733	0.000129026	0.000113564
1201	1.3474	1.34731	1.34733	0.000129026	0.000111542
1203	1.3473	1.34731	1.34733	0.000129026	0.000105846
1204	1.3474	1.34732	1.34733	0.000129026	0.000103787
1212	1.3474	1.34733	1.34732	0.000119404	0.000101254
1213	1.3476	1.34735	1.34733	0.000125734	0.000123855
1215	1.3475	1.34737	1.34732	0.000119404	0.000124748
1226	1.3476	1.34739	1.34733	0.000125734	0.000135592
1234	1.3477	1.34742	1.34734	0.00014257	0.000155869
1236	1.3476	1.34744	1.34735	0.000150223	0.000156339
1245	1.3477	1.34747	1.34736	0.000163311	0.000165817
1250	1.3478	1.3475	1.34737	0.000180656	0.000183871
1251	1.3477	1.34752	1.34738	0.00019008	0.000183578
1252	1.3478	1.34755	1.3474	0.000201699	0.000191634
1253	1.3479	1.34758	1.34742	0.000220331	0.000207694
1258	1.348	1.34762	1.34745	0.000240297	0.000230104
1267	1.3479	1.34765	1.34747	0.000252339	0.000231981
1268	1.3479	1.34768	1.34749	0.000259106	0.000231138
1269	1.348	1.34771	1.34751	0.000272577	0.000237814
1274	1.3479	1.34773	1.34754	0.000274784	0.000232071
1280	1.348	1.34776	1.34756	0.000283578	0.000233373
1287	1.3479	1.34777	1.34758	0.000281729	0.000225198
1304	1.348	1.34779	1.34761	0.000286406	0.00022347
1311	1.3479	1.3478	1.34763	0.00028059	0.000214189
1312	1.348	1.34782	1.34765	0.000281309	0.000210757
1322	1.3479	1.34783	1.34768	0.000271264	0.000201135
1325	1.348	1.34785	1.34771	0.000254543	0.000196796
1334	1.3481	1.34787	1.34774	0.000245649	0.000200018
1336	1.3481	1.3479	1.34776	0.000239968	0.000200447
1340	1.3482	1.34793	1.34779	0.00024263	0.000208951
1351	1.3481	1.34794	1.34781	0.000242625	0.00020431
1362	1.3482	1.34797	1.34784	0.000239952	0.000207114
1364	1.3481	1.34798	1.34786	0.00022204	0.000199981
1374	1.348	1.34798	1.34788	0.000205251	0.000189787
1382	1.3479	1.34798	1.3479	0.000183828	0.000181627
1396	1.3478	1.34796	1.34791	0.000176033	0.000179407
1405	1.3479	1.34795	1.34792	0.000158434	0.000170999
1409	1.3478	1.34794	1.34793	0.000148392	0.00016791
1411	1.3477	1.34791	1.34793	0.000148392	0.000172988
1415	1.3476	1.34788	1.34793	0.000148392	0.000186775
1425	1.3475	1.34784	1.34792	0.00016273	0.000207888
1435	1.3474	1.3478	1.34791	0.000187422	0.000234205
1436	1.3475	1.34777	1.3479	0.000198272	0.000237969
1438	1.3474	1.34773	1.34789	0.000217729	0.00024905
1440	1.3475	1.34771	1.34787	0.00022885	0.000245364
1448	1.3474	1.34768	1.34785	0.000243171	0.000248862
1450	1.3475	1.34766	1.34784	0.000251354	0.000241486
1451	1.3474	1.34763	1.34782	0.000263523	0.000240795
1467	1.3473	1.3476	1.3478	0.000277932	0.000247469
1473	1.3474	1.34758	1.34778	0.000286588	0.000241641
1479	1.3473	1.34755	1.34776	0.000296653	0.000242776
1503	1.3474	1.34754	1.34774	0.000302506	0.00023439
1532	1.3473	1.34751	1.34772	0.000308949	0.000232406
1542	1.3474	1.3475	1.3477	0.000312371	0.000222847
1546	1.3473	1.34748	1.34768	0.00031557	0.000219114
1571	1.3474	1.34747	1.34766	0.000316751	0.000209182
1607	1.3475	1.34748	1.34765	0.000311535	0.000198586
1610	1.3474	1.34747	1.34762	0.000302497	0.000189652
1611	1.3475	1.34747	1.3476	0.00028945	0.000180137
1615	1.3474	1.34746	1.34758	0.000268694	0.000172118
1658	1.3475	1.34747	1.34756	0.000250086	0.000163592
1692	1.3476	1.34748	1.34754	0.000218913	0.000159658
1694	1.3475	1.34748	1.34752	0.000191348	0.000151557
1701	1.3476	1.34749	1.3475	0.000169151	0.000147563
1726	1.3477	1.34752	1.3475	0.000156438	0.000151663
1755	1.3476	1.34752	1.34749	0.000147043	0.000145876
1756	1.3477	1.34754	1.34748	0.000131524	0.000147183
1759	1.3476	1.34755	1.34748	0.000119429	0.000140617
1765	1.3475	1.34754	1.34747	0.000111874	0.000134082
1771	1.3474	1.34753	1.34746	0.0001098	0.000133527
1778	1.3473	1.34751	1.34746	0.000113503	0.00014237
1781	1.3472	1.34747	1.34745	0.000122461	0.000160631
1783	1.3473	1.34746	1.34744	0.000125059	0.000160316
1784	1.3472	1.34743	1.34744	0.000132552	0.00016882
1786	1.3473	1.34742	1.34743	0.000134273	0.000164485
1820	1.3472	1.3474	1.34742	0.000140626	0.000167983
1826	1.3473	1.34739	1.34742	0.000141602	0.000161721
1832	1.3472	1.34737	1.34741	0.000147016	0.000162393
1835	1.3473	1.34736	1.34741	0.000147016	0.000155281
1838	1.3472	1.34735	1.3474	0.000151936	0.000154316
1851	1.3471	1.34732	1.3474	0.000160758	0.000162199
1862	1.3472	1.34731	1.34739	0.000164712	0.00015767
1863	1.3473	1.34731	1.34739	0.000164712	0.000149599
1866	1.3472	1.3473	1.34738	0.000168301	0.000145204
1870	1.3473	1.3473	1.34738	0.000168301	0.000137755
1874	1.3472	1.34729	1.34738	0.000171547	0.000133591
1903	1.3473	1.34729	1.34737	0.000170472	0.000126785
1910	1.3474	1.3473	1.34737	0.000170472	0.000124362
1918	1.3473	1.3473	1.34736	0.000169119	0.00011798
1938	1.3474	1.34731	1.34736	0.000169119	0.000115483
1940	1.3473	1.34731	1.34736	0.00016748	0.000109593
1961	1.3474	1.34732	1.34735	0.000161329	0.000107142
1979	1.3475	1.34734	1.34735	0.000161329	0.000114064
1982	1.3474	1.34734	1.34734	0.000154637	0.000109717
1983	1.3475	1.34736	1.34734	0.00014257	0.000113307
1991	1.3474	1.34736	1.34733	0.000134267	0.000108141
2004	1.3473	1.34736	1.34732	0.000114692	0.000104122
2005	1.3474	1.34736	1.34731	0.000102858	9.95571e-005
2036	1.3475	1.34737	1.34731	0.000102858	0.000102432
2047	1.3476	1.3474	1.34732	0.000114692	0.000116439
2141	1.3475	1.34741	1.34732	0.000119404	0.000114275
2144	1.3476	1.34743	1.34734	0.000127232	0.000121477
2146	1.3475	1.34743	1.34734	0.000130442	0.000117116
2149	1.3476	1.34745	1.34736	0.000135626	0.000120732
2151	1.3477	1.34748	1.34737	0.000148878	0.000134747
2158	1.3477	1.3475	1.34739	0.000156959	0.000142906
2167	1.3478	1.34753	1.3474	0.000173152	0.000160527
2177	1.3477	1.34755	1.34742	0.000176929	0.000159947
2181	1.3478	1.34757	1.34744	0.000188415	0.000168159
2184	1.3479	1.3476	1.34746	0.000201022	0.000185007
2185	1.348	1.34764	1.34749	0.000212291	0.000208629
2198	1.3481	1.34769	1.34752	0.000232521	0.000236765
2203	1.3482	1.34774	1.34755	0.000259635	0.000267575
2216	1.3481	1.34778	1.34758	0.000269602	0.000273722
2217	1.348	1.3478	1.3476	0.000274781	0.000267382
2233	1.3481	1.34783	1.34763	0.000278334	0.000267776
2244	1.348	1.34785	1.34766	0.000278773	0.000258676
2249	1.3481	1.34787	1.34768	0.000285753	0.00025584
2264	1.3482	1.3479	1.34771	0.000291667	0.000260122
2266	1.3481	1.34792	1.34773	0.000293999	0.000252991
2271	1.3482	1.34795	1.34776	0.000294178	0.000252562
2276	1.3481	1.34797	1.34779	0.000292116	0.000243307
2277	1.3482	1.34799	1.34781	0.000296354	0.000240221
2283	1.3481	1.348	1.34783	0.000290455	0.00023005
2289	1.3482	1.34802	1.34786	0.000290869	0.000225501
2296	1.3481	1.34803	1.34788	0.000280874	0.00021512
2298	1.3482	1.34805	1.34791	0.000264373	0.000209836
2318	1.3481	1.34805	1.34793	0.000248202	0.000199668
2320	1.3482	1.34807	1.34796	0.000238783	0.000194105
2325	1.3481	1.34807	1.34797	0.000230329	0.000184398
2338	1.348	1.34806	1.34799	0.00021228	0.000176044
2352	1.3481	1.34807	1.34801	0.000199869	0.000167351
2355	1.348	1.34806	1.34802	0.000175526	0.000159874
2357	1.3481	1.34806	1.34804	0.000156668	0.000152105
2361	1.348	1.34806	1.34805	0.000143215	0.000145429
2363	1.3481	1.34806	1.34806	0.000127236	0.0001385
2370	1.3482	1.34808	1.34808	0.000119409	0.000137174
2379	1.3483	1.3481	1.3481	0.00010331	0.00014499
2382	1.3485	1.34814	1.34812	0.000112633	0.000178949
2383	1.3486	1.34818	1.34814	0.000135652	0.00021473
2388	1.3485	1.34822	1.34816	0.000147627	0.000222654
2391	1.3484	1.34823	1.34817	0.000153468	0.000217635
2401	1.3483	1.34824	1.34817	0.000155219	0.000207313
2402	1.3484	1.34826	1.34818	0.000159924	0.000201826
2407	1.3483	1.34826	1.34819	0.000157428	0.000191864
2409	1.3484	1.34827	1.3482	0.000160787	0.000186264
2414	1.3483	1.34828	1.34821	0.000156992	0.000176849
2419	1.3484	1.34829	1.34822	0.000159065	0.000171361
2423	1.3486	1.34832	1.34824	0.000173184	0.00018501
2431	1.3485	1.34834	1.34825	0.00017764	0.000182782
2441	1.3486	1.34836	1.34826	0.000188444	0.000188683
2445	1.3487	1.3484	1.34828	0.000201875	0.000202842
2446	1.3488	1.34844	1.3483	0.000222044	0.00022382
2448	1.3487	1.34846	1.34832	0.00022998	0.000225005
2449	1.3486	1.34848	1.34834	0.000234141	0.000216909
2452	1.3487	1.3485	1.34836	0.000238808	0.000215248
2453	1.3486	1.34851	1.34837	0.000240917	0.000206162
2461	1.3485	1.34851	1.34838	0.000236485	0.000195605
2462	1.3486	1.34852	1.3484	0.000237067	0.000187355
2463	1.3485	1.34852	1.34841	0.000230974	0.000177817
2464	1.3486	1.34852	1.34843	0.000219966	0.000170358
2471	1.3487	1.34854	1.34845	0.00021617	0.000169129
2474	1.3486	1.34855	1.34847	0.000200275	0.000161286
2477	1.3487	1.34856	1.34849	0.00019183	0.000158998
2481	1.3486	1.34857	1.34851	0.000168891	0.000151199
2485	1.3487	1.34858	1.34853	0.000153484	0.000148353
2495	1.3486	1.34858	1.34854	0.000140663	0.000140851
2500	1.3487	1.34859	1.34856	0.00013567	0.000137762
2506	1.3488	1.34861	1.34857	0.000142242	0.000143226
2510	1.3489	1.34864	1.34858	0.000154665	0.000158289
2515	1.349	1.34868	1.34859	0.000172075	0.000181276
2517	1.3489	1.3487	1.34861	0.000176848	0.000183124
2524	1.349	1.34873	1.34863	0.000180669	0.000193449
2531	1.3491	1.34877	1.34866	0.000194189	0.000211462
2538	1.3492	1.34881	1.34869	0.000206327	0.000235323
2539	1.3493	1.34886	1.34872	0.000227547	0.000263076
2541	1.3494	1.34891	1.34875	0.000245972	0.00029312
2543	1.3495	1.34897	1.34879	0.000272079	0.000324259
2549	1.3494	1.34902	1.34882	0.00029134	0.000330808
2553	1.3495	1.34906	1.34885	0.000310435	0.000342808
2558	1.3494	1.3491	1.34888	0.000322353	0.000339008
2563	1.3495	1.34914	1.3489	0.000339846	0.00034141
2569	1.3496	1.34918	1.34893	0.000362111	0.000349597
2575	1.3497	1.34924	1.34896	0.00038548	0.000362729
2576	1.3498	1.34929	1.349	0.000408075	0.000379773
2579	1.3497	1.34933	1.34904	0.000423012	0.000378539
2580	1.3496	1.34936	1.34907	0.000426798	0.000367079
2582	1.3497	1.34939	1.34911	0.000427766	0.000361475
2583	1.3498	1.34943	1.34915	0.000434485	0.000361914
2584	1.3497	1.34946	1.34919	0.000427766	0.000351578
2585	1.3496	1.34947	1.34922	0.00041908	0.000335881
2586	1.3497	1.3495	1.34926	0.000415777	0.000325033
2587	1.3498	1.34953	1.3493	0.000408078	0.00032017
2595	1.3497	1.34954	1.34933	0.000398389	0.000307682
2600	1.3498	1.34957	1.34937	0.000382495	0.000300798
2606	1.3497	1.34958	1.3494	0.000365283	0.000287741
2620	1.3497	1.34959	1.34944	0.000335894	0.00027499
2625	1.3496	1.3496	1.34947	0.000306426	0.000260882
2630	1.3495	1.34959	1.34949	0.000279076	0.000248982
2631	1.3496	1.34959	1.34952	0.000256071	0.000236239
2633	1.3495	1.34958	1.34953	0.000236832	0.00022549
2637	1.3494	1.34956	1.34955	0.000206355	0.000219867
2640	1.3495	1.34955	1.34957	0.000178746	0.000209299
2643	1.3494	1.34954	1.34958	0.000159043	0.000203374
2646	1.3495	1.34954	1.34959	0.000143187	0.00019326
2657	1.3496	1.34954	1.3496	0.000132561	0.000184265
2661	1.3495	1.34954	1.3496	0.000128649	0.000175213
2664	1.3496	1.34954	1.3496	0.000127256	0.000167169
2667	1.3495	1.34954	1.34961	0.000122989	0.00015908
2675	1.3494	1.34953	1.3496	0.000127256	0.00015604
2677	1.3493	1.3495	1.3496	0.000133901	0.000161338
2682	1.3494	1.34949	1.3496	0.000137664	0.000155833
2688	1.3495	1.34949	1.34959	0.000138788	0.000147851
2694	1.3494	1.34948	1.34958	0.000141613	0.000142756
2711	1.3493	1.34947	1.34957	0.000144621	0.000145202
2720	1.3494	1.34946	1.34956	0.000145451	0.000139009
2721	1.3495	1.34946	1.34955	0.00014557	0.000132388
2723	1.3496	1.34948	1.34955	0.000143222	0.000131491
2724	1.3495	1.34948	1.34954	0.000135425	0.000124916
2736	1.3496	1.34949	1.34954	0.000132552	0.000123393
2737	1.3497	1.34951	1.34954	0.000135425	0.000131274
2740	1.3496	1.34952	1.34954	0.000132552	0.000127023
2743	1.3497	1.34954	1.34953	0.000126834	0.000130841
2748	1.3498	1.34956	1.34954	0.000132552	0.000144684
2753	1.3499	1.3496	1.34954	0.000140427	0.000167138
2756	1.35	1.34964	1.34955	0.000161343	0.000195463
2757	1.3499	1.34966	1.34956	0.000171565	0.000199802
2758	1.35	1.3497	1.34957	0.000189643	0.000212215
2759	1.3499	1.34972	1.34958	0.000198412	0.000209353
2760	1.35	1.34975	1.3496	0.000212512	0.000214169
2762	1.3498	1.34975	1.34961	0.000214851	0.000203746
2764	1.3499	1.34977	1.34962	0.000217644	0.000197832
2765	1.3498	1.34977	1.34963	0.000218671	0.000187918
2767	1.35	1.34979	1.34965	0.000223972	0.000189909
2770	1.3501	1.34982	1.34967	0.000236261	0.00020023
2771	1.3502	1.34986	1.34969	0.000254533	0.000218065
2775	1.3503	1.34991	1.34972	0.000274684	0.000241613
2777	1.3506	1.34997	1.34975	0.000317031	0.000302716
2779	1.3505	1.35003	1.34979	0.000341129	0.000323762
2780	1.3504	1.35006	1.34982	0.000350764	0.00032495
2781	1.3506	1.35012	1.34986	0.000364348	0.000343889
2785	1.3505	1.35016	1.3499	0.000371396	0.000343873
2788	1.3504	1.35018	1.34993	0.000374306	0.000333518
2790	1.3503	1.35019	1.34996	0.000366346	0.000318221
2793	1.3505	1.35022	1.35	0.000357197	0.000314314
2799	1.3503	1.35023	1.35003	0.000342564	0.000298981
2800	1.3502	1.35023	1.35005	0.00032878	0.000283775
2801	1.3503	1.35024	1.35008	0.000320223	0.000269993
2802	1.3502	1.35023	1.3501	0.00030172	0.000256332
2810	1.3501	1.35022	1.35012	0.000286576	0.000246043
2815	1.35	1.3502	1.35013	0.000276593	0.000241551
2822	1.3501	1.35019	1.35014	0.000258214	0.000230797
2838	1.3502	1.35019	1.35016	0.000244376	0.000218985
2845	1.3503	1.3502	1.35018	0.000235878	0.000210166
2855	1.3502	1.3502	1.35019	0.000230031	0.000199381
2857	1.3503	1.35021	1.3502	0.00022815	0.000191299
2867	1.3504	1.35023	1.35021	0.000223954	0.000189403
2870	1.3503	1.35024	1.35022	0.000220775	0.000180828
2886	1.3502	1.35023	1.35023	0.000212254	0.000171849
2887	1.3503	1.35024	1.35024	0.000207905	0.000164168
2902	1.3502	1.35024	1.35026	0.000190597	0.000156136
2904	1.3503	1.35024	1.35027	0.000178386	0.000149271
2905	1.3504	1.35026	1.35029	0.000156118	0.000148617
2910	1.3503	1.35026	1.3503	0.000146196	0.000141511
2918	1.3504	1.35028	1.35031	0.000142252	0.000139903
2922	1.3503	1.35028	1.35031	0.000140752	0.000132907
2929	1.3503	1.35028	1.35031	0.000140752	0.000126242
2934	1.3502	1.35027	1.3503	0.000131284	0.000121912
2935	1.3503	1.35027	1.35029	0.000125739	0.000115927
2936	1.3502	1.35027	1.35029	0.000125189	0.000112022
2937	1.3503	1.35027	1.35028	0.000110405	0.000106676
2941	1.3504	1.35028	1.35027	0.000104796	0.000107685
2947	1.3505	1.35031	1.35028	0.000110405	0.000119286
2957	1.3504	1.35031	1.35028	0.00011262	0.000116333
2960	1.3505	1.35033	1.35028	0.00011262	0.000122313
2967	1.3504	1.35034	1.35028	0.000114693	0.00011758
2968	1.3505	1.35036	1.35029	0.000120127	0.000120492
2974	1.3504	1.35036	1.3503	0.000121695	0.000114994
2975	1.3505	1.35037	1.35031	0.000125738	0.000116109
2976	1.3506	1.3504	1.35032	0.000130453	0.000127514
2984	1.3505	1.35041	1.35034	0.000119175	0.00012448
2985	1.3506	1.35043	1.35036	0.000119421	0.000130221
2992	1.3505	1.35043	1.35037	0.000118409	0.000125299
2994	1.3506	1.35045	1.35038	0.000125066	0.000127934
3000	1.3505	1.35046	1.35039	0.000122423	0.000122185
3008	1.3506	1.35047	1.3504	0.000127257	0.000123006
3015	1.3505	1.35047	1.3504	0.000128649	0.000117008
3024	1.3506	1.35049	1.35041	0.000132218	0.000116753
3025	1.3505	1.35049	1.35042	0.000127035	0.000110837
3026	1.3504	1.35048	1.35042	0.000125073	0.000108029
3028	1.3505	1.35048	1.35043	0.000118422	0.00010267
3046	1.3504	1.35047	1.35044	0.00011592	0.000100061
3055	1.3505	1.35048	1.35044	0.000116266	9.52492e-005
3061	1.3504	1.35047	1.35044	0.000113514	9.28623e-005
3064	1.3505	1.35047	1.35045	0.000113665	8.85759e-005
3092	1.3504	1.35046	1.35045	0.000110641	8.6421e-005
3096	1.3505	1.35047	1.35046	0.000107263	8.26304e-005
3104	1.3504	1.35046	1.35046	9.64353e-005	8.07064e-005
3105	1.3505	1.35046	1.35047	9.15416e-005	7.73779e-005
3115	1.3504	1.35046	1.35048	7.73983e-005	7.56771e-005
3132	1.3505	1.35046	1.35048	6.99048e-005	7.27746e-005
3133	1.3504	1.35046	1.35048	6.99048e-005	7.12846e-005
3136	1.3504	1.35045	1.35048	7.14503e-005	6.94871e-005
3143	1.3504	1.35045	1.35048	7.14503e-005	6.74705e-005
3150	1.3503	1.35043	1.35047	7.85046e-005	7.62315e-005
3157	1.3503	1.35042	1.35047	8.36799e-005	8.13549e-005
3159	1.3503	1.35041	1.35046	8.90066e-005	8.41514e-005
3166	1.3502	1.35039	1.35046	0.000100636	9.904e-005
3185	1.3503	1.35038	1.35045	0.000104229	9.70544e-005
3187	1.3504	1.35038	1.35044	0.000100637	9.23084e-005
3190	1.3505	1.35039	1.35044	0.000100637	9.40797e-005
3194	1.3506	1.35041	1.35044	0.000100637	0.000107217
3196	1.3505	1.35042	1.35044	0.000100637	0.000104743
3202	1.3506	1.35044	1.35044	0.000100637	0.000111678
3206	1.3505	1.35044	1.35044	0.000100637	0.000107367
3207	1.3506	1.35046	1.35044	0.000100637	0.000111007
3218	1.3507	1.35048	1.35045	0.00011065	0.000125456
3225	1.3508	1.35052	1.35046	0.000125087	0.000149113
3227	1.3509	1.35055	1.35047	0.000148921	0.000178775
3228	1.3508	1.35058	1.35048	0.00015994	0.000183447
3230	1.3509	1.35061	1.3505	0.000177132	0.00019657
3231	1.3508	1.35063	1.35051	0.000184508	0.000194084
3237	1.3509	1.35066	1.35052	0.000197743	0.000199527
3239	1.351	1.35069	1.35054	0.00021447	0.000212976
3241	1.3509	1.35071	1.35056	0.000223912	0.000210604
3243	1.351	1.35074	1.35058	0.000235907	0.000215936
3246	1.3511	1.35078	1.3506	0.000253926	0.000228927
3248	1.3512	1.35082	1.35062	0.000273789	0.000248336
3249	1.3511	1.35085	1.35064	0.000286105	0.00024878
3250	1.3512	1.35088	1.35067	0.000299605	0.00025648
3251	1.3511	1.3509	1.35069	0.000307779	0.000251067
3252	1.3512	1.35093	1.35072	0.000316323	0.000252617
3256	1.3511	1.35095	1.35074	0.00031797	0.000244274
3259	1.351	1.35096	1.35076	0.000314698	0.000232167
3266	1.351	1.35096	1.35078	0.00030522	0.000220618
3270	1.3509	1.35095	1.3508	0.000291819	0.000209987
3277	1.351	1.35096	1.35083	0.000277832	0.000199642
3281	1.3511	1.35097	1.35086	0.000255531	0.000193631
3287	1.351	1.35098	1.35088	0.000233996	0.000183859
3288	1.3511	1.35099	1.3509	0.000218892	0.000177993
3289	1.351	1.35099	1.35092	0.000205763	0.000168895
3291	1.3511	1.351	1.35094	0.000199091	0.000163309
3293	1.3512	1.35102	1.35096	0.000186788	0.00016504
3294	1.3511	1.35103	1.35098	0.000175526	0.000158212
3301	1.351	1.35103	1.35099	0.000150685	0.000150306
3304	1.3509	1.35101	1.351	0.000132544	0.00014698
3305	1.351	1.35101	1.35101	0.000119552	0.000139485
3306	1.3511	1.35102	1.35102	0.000113488	0.000134702
3309	1.3512	1.35104	1.35103	0.000115449	0.00013764
3311	1.3513	1.35106	1.35105	0.000116692	0.000150326
3314	1.3512	1.35108	1.35106	0.000116251	0.000147736
3316	1.3513	1.3511	1.35108	0.000113506	0.000153736
3317	1.3512	1.35111	1.35109	0.000110586	0.000148585
3318	1.3513	1.35113	1.3511	0.000115915	0.000150957
3321	1.3514	1.35116	1.35111	0.000122434	0.000162638
3322	1.3514	1.35118	1.35113	0.000131139	0.000169172
3323	1.3515	1.35121	1.35114	0.000147636	0.000184446
3324	1.3516	1.35125	1.35115	0.000169667	0.000206833
3326	1.3517	1.3513	1.35117	0.000196415	0.000234103
3336	1.3518	1.35135	1.35119	0.000227335	0.000264351
3338	1.3517	1.35138	1.35121	0.000244577	0.000270201
3340	1.3518	1.35142	1.35123	0.000266956	0.000282604
3341	1.3517	1.35145	1.35125	0.000278832	0.000279391
3342	1.3516	1.35147	1.35127	0.000281541	0.000268412
3343	1.3516	1.35148	1.35129	0.000282764	0.000257472
3348	1.3515	1.35148	1.35131	0.000275104	0.000244328
3350	1.3516	1.35149	1.35133	0.000273344	0.000234228
3353	1.3517	1.35151	1.35135	0.000277598	0.000229847
3355	1.3518	1.35154	1.35138	0.000280888	0.000232733
3357	1.3519	1.35158	1.35141	0.000291174	0.000243079
3358	1.352	1.35162	1.35144	0.000300114	0.00025995
3363	1.3521	1.35167	1.35147	0.000316155	0.000281841
3365	1.3521	1.35171	1.3515	0.000331646	0.00029423
3366	1.352	1.35174	1.35153	0.000334595	0.000290942
3367	1.3521	1.35178	1.35157	0.000334405	0.000294366
3374	1.3522	1.35182	1.35161	0.000328778	0.000304168
3377	1.3521	1.35185	1.35165	0.000319214	0.000299451
3380	1.352	1.35186	1.35168	0.000307829	0.000287405
3382	1.3521	1.35189	1.35171	0.000303258	0.000280928
3384	1.352	1.3519	1.35173	0.000297499	0.000268479
3387	1.3521	1.35192	1.35176	0.000287057	0.000261146
3388	1.352	1.35193	1.35179	0.000276346	0.000248851
3390	1.3519	1.35192	1.35181	0.000253728	0.000236196
3391	1.3518	1.35191	1.35183	0.000234787	0.000226808
