40546 431509 1415.341 1415.95
40546 432011 1415.25 1415.95
40546 432891 1415.2 1415.9
40546 436331 1415.241 1415.9
40546 436439 1415.25 1415.95
40546 439894 1415.25 1415.909
40546 439998 1415.2 1415.9
40546 441173 1415.241 1415.9
40546 441278 1415.25 1415.95
40546 444795 1415.25 1415.909
40546 444899 1415.2 1415.9
40546 447302 1415.25 1415.909
40546 447409 1415.25 1415.95
40546 448829 1415.25 1415.909
40546 448938 1415.2 1415.9
40546 449873 1415.241 1415.9
40546 450109 1415.25 1415.95
40546 455852 1415.241 1415.85
40546 456332 1415.15 1415.85
40546 463259 1415.15 1415.759
40546 463369 1415.05 1415.75
40546 507077 1415.191 1415.75
40546 507189 1415.2 1415.9
40546 508437 1415.2 1415.759
40546 508549 1415.05 1415.75
40546 515706 1415.141 1415.75
40546 515809 1415.15 1415.85
40546 517080 1415.05 1415.75
40546 565838 1415.2 1415.759
40546 565949 1415.2 1415.9
40546 566964 1415.2 1415.759
40546 567069 1415.05 1415.75
40546 591327 1415.041 1415.55
40546 591439 1414.85 1415.55
40546 598700 1414.95 1415.559
40546 598809 1414.95 1415.65
40546 604730 1414.941 1415.45
40546 604839 1414.75 1415.45
40546 609622 1414.841 1415.45
40546 609729 1414.85 1415.55
40546 612045 1414.841 1415.3
40546 612149 1414.6 1415.3
40546 614501 1414.591 1415.25
40546 614609 1414.55 1415.25
40546 622991 1414.55 1415.209
40546 623099 1414.5 1415.2
40546 624258 1414.5 1415.159
40546 624369 1414.45 1415.15
40546 630277 1414.75 1415.159
40546 630389 1414.75 1415.45
40546 631556 1414.75 1415.059
40546 631659 1414.35 1415.05
40546 632836 1414.5 1415.059
40546 632940 1414.5 1415.2
40546 633967 1414.5 1415.059
40546 634079 1414.35 1415.05
40546 636460 1414.491 1415.05
40546 636568 1414.5 1415.2
40546 637634 1414.5 1415.059
40546 637739 1414.35 1415.05
40546 642486 1414.541 1415.05
40546 642589 1414.55 1415.25
40546 643804 1414.541 1415.05
40546 643911 1414.35 1415.05
40546 646184 1414.55 1415.059
40546 646289 1414.55 1415.25
40546 647642 1414.55 1415.209
40546 647749 1414.5 1415.2
40546 648642 1414.5 1415.059
40546 648749 1414.35 1415.05
40546 653421 1414.541 1415.05
40546 653529 1414.55 1415.25
40546 654580 1414.55 1415.059
40546 654689 1414.35 1415.05
40546 658550 1414.35 1414.959
40546 658659 1414.25 1414.95
40546 662052 1414.25 1414.659
40546 662159 1413.95 1414.65
40546 666868 1414.041 1414.65
40546 666979 1414.05 1414.75
40546 668028 1414.05 1414.659
40546 668139 1413.95 1414.65
40546 670520 1413.941 1414.6
40546 670629 1413.9 1414.6
40546 675326 1413.9 1414.559
40546 676730 1413.9 1414.559
40546 676839 1413.9 1414.6
40546 681710 1413.95 1414.65
40546 682681 1413.991 1414.65
40546 682789 1414 1414.7
40546 685782 1413.991 1414.65
40546 685890 1413.95 1414.65
40546 687506 1414.05 1414.659
40546 687609 1414.05 1414.75
40546 694853 1414.041 1414.65
40546 694959 1413.95 1414.65
40546 700909 1414.05 1414.659
40546 701019 1414.05 1414.75
40546 713335 1414.041 1414.65
40546 713520 1413.95 1414.65
40546 715630 1413.991 1414.65
40546 715739 1414 1414.7
40546 720534 1414.091 1414.7
40546 720864 1414.1 1414.8
40546 725474 1414.141 1414.8
40546 725579 1414.15 1414.85
40546 727916 1414.15 1414.709
40546 728020 1414 1414.7
40546 730345 1414.05 1414.709
40546 730529 1414.05 1414.75
40546 752396 1414.091 1414.75
40546 752499 1414.1 1414.8
40546 758178 1414.141 1414.8
40546 758289 1414.15 1414.85
40546 760818 1414.4 1414.859
40546 760929 1414.4 1415.1
40546 763247 1414.391 1414.95
40546 763349 1414.25 1414.95
40546 769411 1414.35 1414.959
40546 769519 1414.35 1415.05
40546 774331 1414.341 1414.85
40546 774439 1414.15 1414.85
40546 785361 1414.341 1414.85
40546 785469 1414.35 1415.05
40546 791439 1414.4 1415.059
40546 791549 1414.4 1415.1
40546 801282 1414.6 1415.109
40546 801390 1414.6 1415.3
40546 811123 1414.75 1415.309
40546 811229 1414.75 1415.45
40546 812123 1414.85 1415.459
40546 812231 1414.85 1415.55
40546 813362 1414.9 1415.559
40546 813469 1414.9 1415.6
40546 814521 1414.95 1415.609
40546 814629 1414.95 1415.65
40546 821813 1414.941 1415.55
40546 821919 1414.85 1415.55
40546 823100 1414.841 1415.5
40546 823209 1414.8 1415.5
40546 847704 1414.9 1415.509
40546 847809 1414.9 1415.6
40546 857420 1415 1415.609
40546 857529 1415 1415.7
40546 864719 1415.041 1415.7
40546 864829 1415.05 1415.75
40546 867461 1415.2 1415.9
40546 869569 1415.191 1415.8
40546 869766 1415.1 1415.8
40546 871983 1415.091 1415.75
40546 872089 1415.05 1415.75
40546 874386 1415.091 1415.75
40546 874489 1415.1 1415.8
40546 878126 1415.3 1415.809
40546 878229 1415.3 1416
40546 880568 1415.291 1415.85
40546 880679 1415.15 1415.85
40546 885355 1415.141 1415.8
40546 885459 1415.1 1415.8
40546 903719 1415.25 1415.809
40546 903830 1415.25 1415.95
40546 909651 1415.291 1415.95
40546 909759 1415.3 1416
40546 918441 1415.35 1416.009
40546 918549 1415.35 1416.05
40546 922180 1415.3 1416
40546 925842 1415.341 1416
40546 925949 1415.35 1416.05
40546 927202 1415.35 1415.959
40546 927309 1415.25 1415.95
40546 929480 1415.241 1415.8
40546 929590 1415.1 1415.8
40546 931783 1415.15 1415.85
40546 934303 1415.15 1415.709
40546 934409 1415 1415.7
40546 935471 1414.991 1415.65
40546 935579 1414.95 1415.65
40546 938895 1415.041 1415.65
40546 938999 1415.05 1415.75
40546 940171 1415.141 1415.75
40546 940279 1415.15 1415.85
40546 943342 1415.191 1415.85
40546 943450 1415.2 1415.9
40546 950712 1415.4 1415.909
40546 950822 1415.4 1416.1
40546 955007 1415.391 1416.05
40546 955119 1415.35 1416.05
40546 957378 1415.35 1416.009
40546 957490 1415.3 1416
40546 962344 1415.291 1415.8
40546 962450 1415.1 1415.8
40546 969673 1415.1 1415.709
40546 969779 1415 1415.7
40546 973301 1415 1415.659
40546 973409 1414.95 1415.65
40546 978071 1414.95 1415.509
40546 978179 1414.8 1415.5
40546 980965 1415 1415.509
40546 981070 1415 1415.7
40546 981831 1414.991 1415.6
40546 981939 1414.9 1415.6
40546 984139 1414.891 1415.4
40546 984249 1414.7 1415.4
40546 986626 1414.9 1415.409
40546 986738 1414.9 1415.6
40546 990841 1414.9 1415.559
40546 991539 1414.65 1415.35
40546 992863 1414.841 1415.35
40546 992970 1414.85 1415.55
40546 993857 1414.841 1415.35
40546 993960 1414.65 1415.35
40546 995137 1414.85 1415.359
40546 995239 1414.85 1415.55
40546 996306 1414.841 1415.35
40546 996410 1414.65 1415.35
40546 999992 1414.841 1415.35
40546 1000099 1414.85 1415.55
40546 1004085 1414.891 1415.55
40546 1004211 1414.9 1415.6
40546 1007457 1414.891 1415.4
40546 1007560 1414.7 1415.4
40546 1009804 1414.75 1415.409
40546 1009910 1414.75 1415.45
40546 1010925 1414.75 1415.409
40546 1011029 1414.7 1415.4
40546 1025761 1414.7 1415.359
40546 1025870 1414.65 1415.35
40546 1029228 1414.741 1415.35
40546 1029339 1414.75 1415.45
40546 1030611 1414.741 1415.4
40546 1031042 1414.7 1415.4
40546 1031740 1414.75 1415.45
40546 1038938 1414.741 1415.4
40546 1039050 1414.7 1415.4
40546 1040341 1414.7 1415.359
40546 1040450 1414.65 1415.35
40546 1042225 1414.575 1415.425
40546 1069428 1414.575 1415.384
40546 1069539 1414.525 1415.375
40546 1070689 1414.566 1415.375
40546 1070799 1414.575 1415.425
40546 1072067 1414.616 1415.425
40546 1072178 1414.625 1415.475
40546 1106801 1414.725 1415.484
40546 1107272 1414.725 1415.575
40546 1129875 1414.725 1415.534
40546 1129980 1414.675 1415.525
40546 1185749 1415.016 1415.525
40546 1185859 1415.025 1415.875
40546 1187583 1415.016 1415.825
40546 1187690 1414.975 1415.825
40546 1188553 1415.016 1415.825
40546 1188659 1415.025 1415.875
40546 1196709 1415.075 1415.884
40546 1196819 1415.075 1415.925
40546 1204134 1415.125 1415.934
40546 1204239 1415.125 1415.975
40546 1221170 1415.216 1415.975
40546 1221279 1415.225 1416.075
40546 1227402 1415.216 1416.025
40546 1227509 1415.175 1416.025
40546 1228529 1415.225 1416.075
40546 1244691 1415.466 1416.075
40546 1244799 1415.475 1416.325
40546 1245534 1415.475 1416.184
40546 1245713 1415.325 1416.175
40546 1285830 1415.375 1416.225
40546 1287070 1415.475 1416.234
40546 1287179 1415.475 1416.325
40546 1290713 1415.525 1416.334
40546 1290819 1415.525 1416.375
40546 1294201 1415.575 1416.384
40546 1294309 1415.575 1416.425
40546 1299391 1415.566 1416.375
40546 1299500 1415.525 1416.375
40546 1302872 1415.525 1416.334
40546 1302979 1415.475 1416.325
40546 1305312 1415.475 1416.284
40546 1305419 1415.425 1416.275
40546 1309250 1415.416 1416.225
40546 1309654 1415.375 1416.225
40546 1310148 1415.375 1416.134
40546 1310259 1415.275 1416.125
40546 1314111 1415.275 1416.034
40546 1314220 1415.175 1416.025
40546 1315139 1415.225 1416.075
40546 1316196 1415.266 1416.075
40546 1316299 1415.275 1416.125
40546 1319905 1415.416 1416.125
40546 1320009 1415.425 1416.275
40546 1333310 1415.375 1416.225
40546 1338150 1415.425 1416.234
40546 1338259 1415.425 1416.275
40546 1346822 1415.425 1416.234
40546 1346929 1415.375 1416.225
40546 1363985 1415.375 1415.984
40546 1364089 1415.125 1415.975
40546 1366674 1415.116 1415.925
40546 1366780 1415.075 1415.925
40546 1367613 1415.075 1415.884
40546 1367719 1415.025 1415.875
40546 1368893 1415.025 1415.784
40546 1369000 1414.925 1415.775
40546 1382296 1414.975 1415.784
40546 1382521 1414.975 1415.825
40546 1383611 1414.975 1415.784
40546 1383798 1414.925 1415.775
40546 1384812 1415.066 1415.775
40546 1384920 1415.075 1415.925
40546 1386413 1415.116 1415.925
40546 1386519 1415.125 1415.975
40546 1406654 1415.116 1415.925
40546 1406883 1415.075 1415.925
40546 1409358 1415.275 1415.934
40546 1409460 1415.275 1416.125
40546 1410320 1415.225 1416.075
40546 1420075 1415.225 1416.034
40546 1420180 1415.175 1416.025
40546 1422511 1415.175 1415.984
40546 1422716 1415.125 1415.975
40546 1426220 1415.116 1415.925
40546 1426329 1415.075 1415.925
40546 1431240 1415.025 1415.875
40546 1432197 1415.025 1415.834
40546 1432299 1414.975 1415.825
40546 1433557 1415.125 1415.834
40546 1433659 1415.125 1415.975
40546 1438356 1415.425 1416.275
40546 1443098 1415.425 1416.184
40546 1443209 1415.325 1416.175
40546 1444544 1415.325 1416.134
40546 1444649 1415.275 1416.125
40546 1452900 1415.316 1416.125
40546 1453010 1415.325 1416.175
40546 1457890 1415.275 1416.125
40546 1459101 1415.425 1416.134
40546 1459209 1415.425 1416.275
40546 1466507 1415.416 1416.225
40546 1466731 1415.375 1416.225
40546 1470130 1415.366 1416.125
40546 1470239 1415.275 1416.125
40546 1481294 1415.35 1416.05
40546 1496934 1415.35 1416.009
40546 1497040 1415.3 1416
40546 1512870 1415.291 1415.95
40546 1512980 1415.25 1415.95
40546 1530929 1415.25 1415.909
40546 1531103 1415.2 1415.9
40546 1545555 1415.391 1415.9
40546 1545660 1415.4 1416.1
40546 1586981 1415.35 1416.05
40546 1593185 1415.45 1416.059
40546 1593291 1415.45 1416.15
40546 1601686 1415.541 1416.15
40546 1601790 1415.55 1416.25
40546 1609020 1415.691 1416.25
40546 1609130 1415.7 1416.4
40546 1610926 1415.841 1416.4
40546 1611031 1415.85 1416.55
40546 1618715 1415.95 1416.559
40546 1618820 1415.95 1416.65
40546 1624860 1415.991 1416.65
40546 1635751 1416.05 1416.709
40546 1635860 1416.05 1416.75
40546 1641977 1416.15 1416.759
40546 1642081 1416.15 1416.85
40546 1646685 1416.241 1416.85
40546 1646790 1416.25 1416.95
40546 1652863 1416.341 1416.95
40546 1652993 1416.35 1417.05
40546 1654137 1416.391 1417.05
40546 1654241 1416.4 1417.1
40546 1657714 1416.441 1417.1
40546 1657820 1416.45 1417.15
40546 1660147 1416.6 1417.159
40546 1660250 1416.6 1417.3
40546 1663771 1416.6 1417.259
40546 1663880 1416.55 1417.25
40546 1669974 1416.641 1417.25
40546 1670080 1416.65 1417.35
40546 1673599 1416.75 1417.359
40546 1673710 1416.75 1417.45
40546 1675019 1416.791 1417.45
40546 1675130 1416.8 1417.5
40546 1683754 1416.941 1417.5
40546 1683860 1416.95 1417.65
40546 1687118 1416.95 1417.509
40546 1687230 1416.8 1417.5
40546 1701733 1416.841 1417.5
40546 1701840 1416.85 1417.55
40546 1709080 1416.891 1417.55
40546 1709190 1416.9 1417.6
40546 1712713 1416.891 1417.3
40546 1712820 1416.6 1417.3
40546 1715232 1416.65 1417.35
40546 1717791 1416.7 1417.4
40546 1734869 1416.7 1417.359
40546 1734981 1416.65 1417.35
40546 1745204 1416.65 1417.259
40546 1745310 1416.55 1417.25
40546 1779064 1416.55 1417.159
40546 1779171 1416.45 1417.15
40546 1786382 1416.5 1417.159
40546 1786545 1416.5 1417.2
40546 1801171 1416.55 1417.209
40546 1801281 1416.55 1417.25
40546 1803334 1416.591 1417.25
40546 1803441 1416.6 1417.3
40546 1804647 1416.65 1417.309
40546 1804750 1416.65 1417.35
40546 1855654 1416.641 1417.3
40546 1855761 1416.6 1417.3
40546 1864192 1416.6 1417.259
40546 1864301 1416.55 1417.25
40546 1880155 1416.541 1417.2
40546 1880261 1416.5 1417.2
40546 1887533 1416.5 1417.159
40546 1887641 1416.45 1417.15
40546 1889023 1416.441 1417.1
40546 1889533 1416.4 1417.1
40546 1891064 1416.391 1417.05
40546 1891171 1416.35 1417.05
40546 1908186 1416.341 1416.8
40546 1908291 1416.1 1416.8
40546 1911913 1416.141 1416.8
40546 1912021 1416.15 1416.85
40546 1920392 1416.2 1416.859
40546 1920822 1416.2 1416.9
40546 1921488 1416.2 1416.859
40546 1921591 1416.15 1416.85
40546 1923930 1416.191 1416.85
40546 1924041 1416.2 1416.9
40546 1925217 1416.2 1416.859
40546 1925321 1416.15 1416.85
40546 1931226 1416.241 1416.85
40546 1931331 1416.25 1416.95
40546 1933702 1416.25 1416.909
40546 1933811 1416.2 1416.9
40546 1935012 1416.191 1416.85
40546 1935121 1416.15 1416.85
40546 1937516 1416.141 1416.75
40546 1937621 1416.05 1416.75
40546 1942361 1416.15 1416.85
40546 1947414 1416.3 1416.859
40546 1947976 1416.3 1417
40546 1948645 1416.291 1416.95
40546 1948751 1416.25 1416.95
40546 1960671 1416.241 1416.9
40546 1960781 1416.2 1416.9
40546 1961872 1416.25 1416.909
40546 1962161 1416.25 1416.95
40546 1963021 1416.241 1416.9
40546 1963131 1416.2 1416.9
40546 1983623 1416.191 1416.8
40546 1983731 1416.1 1416.8
40546 1999692 1416.2 1416.9
40546 2000788 1416.2 1416.809
40546 2000891 1416.1 1416.8
40546 2005646 1416.25 1416.809
40546 2005751 1416.25 1416.95
40546 2006839 1416.25 1416.859
40546 2006951 1416.15 1416.85
40546 2007999 1416.241 1416.85
40546 2008173 1416.25 1416.95
40546 2015482 1416.25 1416.809
40546 2015591 1416.1 1416.8
40546 2030031 1416.1 1416.759
40546 2030141 1416.05 1416.75
40546 2032689 1416.2 1416.759
40546 2032804 1416.2 1416.9
40546 2059532 1416.25 1416.909
40546 2059641 1416.25 1416.95
40546 2071782 1416.241 1416.9
40546 2072388 1416.2 1416.9
40546 2072650 1416.2 1416.809
40546 2072761 1416.1 1416.8
40546 2084978 1416.15 1416.809
40546 2085202 1416.15 1416.85
40546 2086063 1416.141 1416.8
40546 2086171 1416.1 1416.8
40546 2093435 1416.191 1416.8
40546 2093541 1416.2 1416.9
40546 2123787 1416.191 1416.75
40546 2123891 1416.05 1416.75
40546 2143534 1416.25 1416.759
40546 2143785 1416.25 1416.95
40546 2188562 1416.4 1416.959
40546 2188671 1416.4 1417.1
40546 2205634 1416.5 1417.109
40546 2205742 1416.5 1417.2
40546 2206758 1416.5 1417.159
40546 2206861 1416.45 1417.15
40546 2209070 1416.55 1417.159
40546 2209182 1416.55 1417.25
40546 2214153 1416.6 1417.259
40546 2214261 1416.6 1417.3
40546 2222694 1416.591 1416.95
40546 2222832 1416.25 1416.95
40546 2228732 1416.3 1416.959
40546 2228841 1416.3 1417
40546 2233602 1416.391 1417
40546 2233712 1416.4 1417.1
40546 2237556 1416.5 1417.109
40546 2237662 1416.5 1417.2
40546 2238614 1416.55 1417.209
40546 2238721 1416.55 1417.25
40546 2247085 1416.591 1417.25
40546 2247191 1416.6 1417.3
40546 2257975 1416.65 1417.309
40546 2258082 1416.65 1417.35
40546 2260377 1416.65 1417.259
40546 2260481 1416.55 1417.25
40546 2269174 1416.541 1417.15
40546 2269408 1416.45 1417.15
40546 2270172 1416.541 1417.15
40546 2270281 1416.55 1417.25
40546 2310722 1416.541 1417.1
40546 2310903 1416.4 1417.1
40546 2331508 1416.391 1417
40546 2331612 1416.3 1417
40546 2338945 1416.341 1417
40546 2339051 1416.35 1417.05
40546 2343735 1416.35 1416.909
40546 2343841 1416.2 1416.9
40546 2357217 1416.3 1417
40546 2363275 1416.341 1417
40546 2363511 1416.35 1417.05
40546 2365008 1416.341 1416.9
40546 2365112 1416.2 1416.9
40546 2370635 1416.191 1416.85
40546 2370743 1416.15 1416.85
40546 2371754 1416.2 1416.9
40546 2414298 1416.291 1416.9
40546 2414402 1416.3 1417
40546 2415575 1416.3 1416.959
40546 2415681 1416.25 1416.95
40546 2416746 1416.25 1416.909
40546 2416851 1416.2 1416.9
40546 2419401 1416.241 1416.9
40546 2419512 1416.25 1416.95
40546 2435161 1416.241 1416.9
40546 2435272 1416.2 1416.9
40546 2437750 1416.25 1416.909
40546 2437861 1416.25 1416.95
40546 2441464 1416.241 1416.9
40546 2441571 1416.2 1416.9
40546 2442619 1416.191 1416.7
40546 2442722 1416 1416.7
40546 2449920 1416.041 1416.7
40546 2450032 1416.05 1416.75
40546 2461999 1416.05 1416.709
40546 2462102 1416 1416.7
40546 2469423 1416 1416.659
40546 2469532 1415.95 1416.65
40546 2470716 1415.991 1416.65
40546 2470822 1416 1416.7
40546 2473247 1416 1416.659
40546 2473352 1415.95 1416.65
40546 2475593 1416 1416.659
40546 2475702 1416 1416.7
40546 2476740 1415.991 1416.65
40546 2476851 1415.95 1416.65
40546 2477962 1415.991 1416.65
40546 2478071 1416 1416.7
40546 2481846 1415.991 1416.65
40546 2481951 1415.95 1416.65
40546 2486530 1415.991 1416.65
40546 2486643 1416 1416.7
40546 2490137 1416.041 1416.7
40546 2490241 1416.05 1416.75
40546 2495267 1416.05 1416.709
40546 2495371 1416 1416.7
40546 2525234 1416.05 1416.75
40546 2532518 1416.041 1416.7
40546 2532622 1416 1416.7
40546 2533894 1416.041 1416.7
40546 2534002 1416.05 1416.75
40546 2537491 1416.05 1416.709
40546 2537602 1416 1416.7
40546 2539805 1416.2 1416.709
40546 2539912 1416.2 1416.9
40546 2544913 1416 1416.7
40546 2546174 1416.05 1416.75
40546 2625106 1416.15 1416.85
40546 2632163 1416.15 1416.709
40546 2632272 1416 1416.7
40546 2634705 1416.041 1416.7
40546 2634813 1416.05 1416.75
40546 2651778 1416.05 1416.659
40546 2651882 1415.95 1416.65
40546 2682665 1416.05 1416.659
40546 2682773 1416.05 1416.75
40546 2707095 1416.041 1416.7
40546 2707268 1416 1416.7
40546 2720403 1416.05 1416.709
40546 2720513 1416.05 1416.75
40546 2722910 1416.05 1416.709
40546 2723013 1416 1416.7
40546 2726510 1416.041 1416.7
40546 2726613 1416.05 1416.75
40546 2730293 1416 1416.7
40546 2732774 1416.05 1416.709
40546 2732883 1416.05 1416.75
40546 2735133 1416 1416.7
40546 2737656 1416.05 1416.709
40546 2737762 1416.05 1416.75
40546 2739966 1416.05 1416.709
40546 2740073 1416 1416.7
40546 2746099 1416.05 1416.75
40546 2765632 1416.041 1416.65
40546 2765743 1415.95 1416.65
40546 2770927 1416.041 1416.65
40546 2771033 1416.05 1416.75
40546 2771628 1416.05 1416.709
40546 2771732 1416 1416.7
40546 2774243 1416 1416.659
40546 2774353 1415.95 1416.65
40546 2819214 1415.9 1416.6
40546 2820377 1415.9 1416.559
40546 2820483 1415.85 1416.55
40546 2828895 1415.941 1416.55
40546 2829003 1415.95 1416.65
40546 2861766 1416 1416.659
40546 2861873 1416 1416.7
40546 2874173 1416.041 1416.7
40546 2874283 1416.05 1416.75
40546 2875463 1416.05 1416.709
40546 2875573 1416 1416.7
40546 2882923 1416.05 1416.709
40546 2883033 1416.05 1416.75
40546 2892568 1416.05 1416.709
40546 2892673 1416 1416.7
40546 2915604 1416.05 1416.709
40546 2915714 1416.05 1416.75
40546 2923070 1416.041 1416.7
40546 2923079 1416 1416.7
40546 2969385 1415.85 1416.55
40546 3078504 1415.8 1416.5
40546 3079734 1415.75 1416.45
40546 3080917 1415.791 1416.45
40546 3081024 1415.8 1416.5
40546 3099154 1415.791 1416.45
40546 3099264 1415.75 1416.45
40546 3100189 1415.791 1416.45
40546 3100294 1415.8 1416.5
40546 3106436 1415.8 1416.459
40546 3106543 1415.75 1416.45
40546 3154585 1415.75 1416.359
40546 3154694 1415.65 1416.35
40546 3163167 1415.65 1416.259
40546 3163274 1415.55 1416.25
40546 3165621 1415.55 1416.209
40546 3165724 1415.5 1416.2
40546 3170340 1415.491 1416.15
40546 3170444 1415.45 1416.15
40546 3177847 1415.441 1416.05
40546 3183881 1415.341 1415.95
40546 3183993 1415.25 1415.95
40546 3188855 1415.25 1415.859
40546 3188963 1415.15 1415.85
40546 3193794 1415.141 1415.7
40546 3193903 1415 1415.7
40546 3196363 1415.1 1415.709
40546 3196473 1415.1 1415.8
40546 3197283 1415.15 1415.809
40546 3197393 1415.15 1415.85
40546 3198806 1415.15 1415.809
40546 3198913 1415.1 1415.8
40546 3214604 1415.091 1415.75
40546 3214714 1415.05 1415.75
40546 3226694 1415.041 1415.7
40546 3226804 1415 1415.7
40546 3233914 1414.991 1415.65
40546 3234024 1414.95 1415.65
40546 3237613 1414.95 1415.609
40546 3237723 1414.9 1415.6
40546 3242453 1414.85 1415.55
40546 3263159 1414.841 1415.5
40546 3263264 1414.8 1415.5
40546 3266875 1414.791 1415.45
40546 3266984 1414.75 1415.45
40546 3277926 1414.841 1415.45
40546 3277933 1414.85 1415.55
40546 3282624 1414.85 1415.459
40546 3282734 1414.75 1415.45
40546 3315724 1414.85 1415.459
40546 3315834 1414.85 1415.55
40546 3322106 1414.841 1415.45
40546 3322214 1414.75 1415.45
40546 3326696 1414.85 1415.459
40546 3326804 1414.85 1415.55
40546 3337987 1414.9 1415.6
40546 3338987 1414.9 1415.559
40546 3339093 1414.85 1415.55
40546 3341516 1414.9 1415.559
40546 3341623 1414.9 1415.6
40546 3346309 1414.9 1415.559
40546 3346413 1414.85 1415.55
40546 3348744 1414.9 1415.6
40546 3351213 1414.85 1415.55
40546 3403071 1414.841 1415.45
40546 3403173 1414.75 1415.45
40546 3410201 1414.75 1415.359
40546 3410303 1414.65 1415.35
40546 3419972 1414.85 1415.359
40546 3420083 1414.85 1415.55
40546 3423675 1414.95 1415.559
40546 3423783 1414.95 1415.65
40546 3426005 1414.941 1415.6
40546 3426113 1414.9 1415.6
40546 3427365 1414.991 1415.6
40546 3427473 1415 1415.7
40546 3434663 1415.1 1415.709
40546 3434773 1415.1 1415.8
40546 3435933 1415.15 1415.809
40546 3436043 1415.15 1415.85
40546 3441984 1415.2 1415.9
40546 3458617 1415.25 1415.909
40546 3458723 1415.25 1415.95
40546 3459889 1415.35 1415.959
40546 3459993 1415.35 1416.05
40546 3483714 1415.341 1415.7
40546 3483823 1415 1415.7
40546 3487374 1415.2 1415.9
40546 3488471 1415.241 1415.9
40546 3488573 1415.25 1415.95
40546 3489639 1415.25 1415.859
40546 3489743 1415.15 1415.85
40546 3499488 1415.341 1415.85
40546 3499593 1415.35 1416.05
40546 3503108 1415.441 1416.05
40546 3503213 1415.45 1416.15
40546 3505420 1415.45 1416.109
40546 3505523 1415.4 1416.1
40546 3507895 1415.45 1416.109
40546 3508003 1415.45 1416.15
40546 3512936 1415.45 1416.109
40546 3513043 1415.4 1416.1
40546 3514114 1415.441 1416.1
40546 3514223 1415.45 1416.15
40546 3516543 1415.491 1416.15
40546 3516653 1415.5 1416.2
40546 3532684 1415.35 1416.05
